Runtime (microseconds), 238217888
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3, Fitness Island 4, Fitness Island 5, Fitness Island 6, Fitness Island 7
0, 16584, 16570, 16521, 16506, 16553, 16604, 16539, 16548, 
1, 16623, 16570, 16531, 16572, 16662, 16638, 16576, 16598, 
2, 16672, 16595, 16562, 16587, 16675, 16630, 16596, 16601, 
3, 16660, 16594, 16664, 16623, 16676, 16640, 16623, 16600, 
4, 16666, 16715, 16662, 16661, 16677, 16667, 16640, 16664, 
5, 16685, 16704, 16710, 16677, 16678, 16670, 16680, 16682, 
6, 16686, 16727, 16732, 16680, 16678, 16696, 16716, 16712, 
7, 16703, 16727, 16733, 16691, 16679, 16702, 16739, 16729, 
8, 16748, 16729, 16732, 16734, 16726, 16715, 16771, 16748, 
9, 16740, 16730, 16734, 16734, 16736, 16760, 16793, 16753, 
10, 16766, 16788, 16736, 16745, 16736, 16774, 16810, 16819, 
11, 16765, 16787, 16736, 16770, 16775, 16783, 16819, 16841, 
12, 16848, 16788, 16737, 16844, 16757, 16822, 16827, 16841, 
13, 16867, 16810, 16752, 16843, 16774, 16834, 16830, 16842, 
14, 16863, 16855, 16835, 16842, 16795, 16855, 16880, 16885, 
15, 16908, 16869, 16808, 16847, 16796, 16865, 16865, 16886, 
16, 16907, 16870, 16866, 16851, 16906, 16897, 16892, 16887, 
17, 16909, 16886, 16873, 16869, 16920, 16921, 16911, 16888, 
18, 16921, 16921, 16935, 16906, 16943, 16965, 16912, 16917, 
19, 16924, 16950, 16946, 16918, 16966, 16967, 16937, 16946, 
20, 16923, 16972, 16947, 16942, 17017, 16972, 16944, 16971, 
21, 16926, 16955, 16979, 16964, 17034, 16984, 16946, 17027, 
22, 16927, 16964, 16980, 16973, 17065, 16982, 16977, 17029, 
23, 16947, 16971, 16984, 16977, 17079, 17065, 16979, 17032, 
24, 16975, 17047, 16987, 16981, 17109, 16984, 16979, 17032, 
25, 16996, 17009, 16987, 16987, 17119, 17058, 16980, 17034, 
26, 17058, 17033, 16988, 16986, 17114, 17058, 16981, 17035, 
27, 17021, 17051, 16990, 17032, 17135, 17087, 17112, 17039, 
28, 17024, 17053, 16990, 17032, 17147, 17088, 17116, 17040, 
29, 17026, 17128, 16992, 17029, 17163, 17088, 17144, 17068, 
30, 17129, 17128, 16993, 17041, 17161, 17120, 17147, 17129, 
31, 17118, 17143, 17110, 17089, 17167, 17121, 17167, 17128, 
32, 17129, 17162, 17157, 17087, 17169, 17148, 17169, 17144, 
33, 17123, 17158, 17173, 17087, 17170, 17146, 17174, 17164, 
34, 17169, 17163, 17161, 17096, 17170, 17171, 17177, 17165, 
35, 17169, 17186, 17164, 17162, 17173, 17185, 17180, 17167, 
36, 17183, 17198, 17165, 17163, 17174, 17193, 17179, 17168, 
37, 17182, 17198, 17176, 17191, 17175, 17203, 17191, 17171, 
38, 17185, 17203, 17189, 17189, 17186, 17215, 17202, 17198, 
39, 17193, 17206, 17191, 17194, 17197, 17218, 17200, 17197, 
40, 17199, 17206, 17216, 17208, 17206, 17220, 17213, 17212, 
41, 17198, 17207, 17217, 17218, 17221, 17221, 17218, 17227, 
42, 17223, 17209, 17217, 17220, 17207, 17223, 17222, 17228, 
43, 17224, 17230, 17219, 17240, 17215, 17224, 17226, 17241, 
44, 17245, 17230, 17220, 17242, 17225, 17225, 17235, 17243, 
45, 17248, 17253, 17220, 17242, 17227, 17227, 17237, 17245, 
46, 17261, 17253, 17222, 17269, 17231, 17229, 17262, 17245, 
47, 17262, 17256, 17264, 17266, 17233, 17292, 17271, 17245, 
48, 17265, 17256, 17292, 17269, 17233, 17306, 17286, 17293, 
49, 17268, 17268, 17292, 17292, 17252, 17306, 17303, 17305, 
50, 17268, 17258, 17292, 17305, 17275, 17307, 17311, 17307, 
51, 17269, 17302, 17299, 17304, 17284, 17313, 17315, 17308, 
52, 17299, 17299, 17307, 17306, 17285, 17314, 17316, 17310, 
53, 17300, 17299, 17318, 17307, 17301, 17316, 17317, 17313, 
54, 17312, 17299, 17323, 17310, 17304, 17317, 17324, 17312, 
55, 17315, 17316, 17323, 17310, 17304, 17317, 17324, 17312, 
56, 17323, 17324, 17324, 17313, 17308, 17320, 17325, 17314, 
57, 17329, 17324, 17331, 17315, 17326, 17323, 17326, 17316, 
58, 17327, 17324, 17330, 17317, 17325, 17325, 17332, 17317, 
59, 17332, 17326, 17333, 17317, 17330, 17329, 17332, 17318, 
60, 17333, 17334, 17335, 17329, 17334, 17329, 17333, 17332, 
61, 17334, 17334, 17337, 17342, 17335, 17330, 17334, 17332, 
62, 17337, 17333, 17338, 17343, 17336, 17329, 17335, 17334, 
63, 17345, 17336, 17339, 17344, 17338, 17328, 17336, 17340, 
64, 17348, 17337, 17342, 17345, 17341, 17343, 17337, 17340, 
65, 17352, 17338, 17344, 17346, 17340, 17331, 17339, 17340, 
66, 17358, 17339, 17345, 17346, 17344, 17337, 17345, 17342, 
67, 17357, 17341, 17347, 17348, 17345, 17341, 17347, 17350, 
68, 17360, 17345, 17356, 17350, 17348, 17343, 17352, 17354, 
69, 17362, 17345, 17361, 17353, 17350, 17345, 17353, 17358, 
70, 17363, 17346, 17363, 17358, 17351, 17345, 17356, 17359, 
71, 17363, 17353, 17363, 17359, 17352, 17358, 17360, 17361, 
72, 17364, 17353, 17365, 17360, 17357, 17361, 17363, 17362, 
73, 17366, 17356, 17368, 17362, 17358, 17363, 17364, 17363, 
74, 17368, 17357, 17369, 17363, 17361, 17366, 17366, 17365, 
75, 17368, 17367, 17370, 17366, 17363, 17368, 17367, 17367, 
76, 17370, 17367, 17373, 17367, 17364, 17370, 17371, 17367, 
77, 17372, 17376, 17375, 17369, 17368, 17371, 17372, 17370, 
78, 17372, 17378, 17375, 17369, 17368, 17382, 17382, 17372, 
79, 17373, 17379, 17376, 17374, 17371, 17379, 17381, 17377, 
80, 17374, 17381, 17376, 17375, 17373, 17388, 17382, 17380, 
81, 17377, 17381, 17378, 17377, 17381, 17389, 17383, 17381, 
82, 17377, 17383, 17380, 17382, 17378, 17395, 17383, 17387, 
83, 17379, 17384, 17383, 17395, 17387, 17396, 17385, 17388, 
84, 17386, 17388, 17388, 17387, 17391, 17397, 17386, 17389, 
85, 17392, 17389, 17388, 17388, 17402, 17399, 17396, 17390, 
86, 17393, 17394, 17390, 17389, 17403, 17400, 17397, 17393, 
87, 17399, 17393, 17390, 17398, 17407, 17401, 17399, 17393, 
88, 17413, 17395, 17391, 17402, 17406, 17404, 17401, 17405, 
89, 17411, 17397, 17392, 17404, 17408, 17403, 17405, 17402, 
90, 17406, 17400, 17394, 17405, 17410, 17404, 17407, 17406, 
91, 17408, 17401, 17397, 17408, 17411, 17406, 17408, 17407, 
92, 17408, 17405, 17400, 17408, 17412, 17407, 17408, 17410, 
93, 17412, 17412, 17403, 17409, 17414, 17411, 17409, 17410, 
94, 17415, 17415, 17409, 17409, 17415, 17414, 17410, 17414, 
95, 17415, 17416, 17414, 17410, 17420, 17419, 17414, 17413, 
96, 17417, 17416, 17414, 17412, 17421, 17420, 17417, 17417, 
97, 17419, 17417, 17415, 17413, 17422, 17425, 17420, 17422, 
98, 17420, 17419, 17417, 17415, 17424, 17424, 17422, 17423, 
99, 17420, 17420, 17419, 17416, 17424, 17426, 17421, 17423, 
100, 17424, 17422, 17420, 17422, 17425, 17427, 17422, 17426, 
101, 17424, 17424, 17429, 17424, 17427, 17430, 17422, 17425, 
102, 17427, 17425, 17430, 17424, 17429, 17432, 17429, 17427, 
103, 17429, 17426, 17429, 17425, 17432, 17431, 17430, 17429, 
104, 17430, 17426, 17431, 17425, 17433, 17435, 17434, 17431, 
105, 17433, 17432, 17433, 17428, 17434, 17436, 17433, 17436, 
106, 17436, 17439, 17433, 17436, 17438, 17438, 17438, 17436, 
107, 17437, 17440, 17436, 17436, 17438, 17438, 17437, 17437, 
108, 17438, 17442, 17438, 17437, 17441, 17440, 17438, 17441, 
109, 17438, 17444, 17439, 17440, 17441, 17441, 17442, 17445, 
110, 17439, 17445, 17441, 17442, 17443, 17442, 17443, 17447, 
111, 17441, 17448, 17443, 17442, 17445, 17443, 17444, 17451, 
112, 17442, 17450, 17444, 17443, 17447, 17448, 17446, 17451, 
113, 17446, 17452, 17445, 17444, 17449, 17447, 17446, 17452, 
114, 17447, 17454, 17447, 17448, 17450, 17451, 17448, 17453, 
115, 17450, 17456, 17448, 17449, 17453, 17455, 17449, 17455, 
116, 17452, 17458, 17449, 17450, 17453, 17456, 17450, 17456, 
117, 17453, 17459, 17454, 17453, 17456, 17458, 17455, 17458, 
