Runtime (microseconds), 1007709
Generation, Fitness Island 0, Fitness Island 1, Fitness Island 2, Fitness Island 3
0, 540, 535, 548, 544, 
1, 539, 537, 553, 548, 
2, 553, 556, 556, 559, 
3, 560, 560, 559, 556, 
4, 559, 568, 566, 566, 
5, 573, 569, 570, 570, 
6, 574, 574, 574, 578, 
7, 576, 576, 576, 577, 
8, 576, 577, 579, 588, 
9, 581, 580, 579, 588, 
10, 581, 582, 582, 589, 
11, 583, 582, 588, 594, 
12, 585, 585, 585, 594, 
13, 588, 586, 588, 600, 
14, 589, 589, 589, 600, 
15, 598, 598, 590, 600, 
16, 599, 600, 592, 603, 
17, 600, 600, 597, 604, 
18, 601, 601, 601, 607, 
19, 603, 602, 602, 608, 
20, 604, 604, 604, 609, 
21, 606, 604, 606, 617, 
22, 608, 606, 607, 616, 
23, 609, 608, 608, 618, 
24, 610, 610, 610, 615, 
25, 611, 610, 611, 615, 
26, 611, 612, 612, 616, 
27, 615, 613, 615, 619, 
28, 614, 614, 615, 618, 
29, 615, 615, 619, 620, 
30, 617, 616, 618, 624, 
31, 617, 617, 621, 626, 
32, 619, 619, 620, 623, 
33, 619, 620, 620, 628, 
34, 620, 624, 621, 627, 
35, 625, 626, 624, 625, 
36, 624, 627, 627, 625, 
37, 625, 627, 627, 628, 
38, 627, 629, 629, 630, 
39, 629, 628, 628, 631, 
40, 629, 629, 629, 631, 
41, 632, 631, 630, 631, 
42, 632, 631, 631, 631, 
43, 635, 635, 635, 633, 
44, 636, 639, 636, 635, 
45, 637, 640, 641, 637, 
46, 638, 640, 642, 642, 
47, 640, 639, 643, 644, 
48, 642, 642, 644, 644, 
49, 641, 642, 644, 646, 
50, 642, 642, 644, 645, 
51, 643, 643, 647, 647, 
52, 647, 646, 647, 650, 
53, 647, 647, 647, 650, 
54, 648, 648, 648, 651, 
55, 648, 649, 651, 651, 
56, 651, 651, 652, 652, 
57, 651, 651, 653, 656, 
58, 652, 652, 655, 658, 
59, 654, 654, 656, 658, 
60, 654, 655, 656, 661, 
61, 654, 658, 658, 664, 
62, 657, 657, 659, 665, 
63, 657, 658, 659, 665, 
64, 660, 660, 661, 664, 
65, 662, 661, 661, 664, 
66, 663, 662, 662, 667, 
67, 663, 663, 663, 668, 
68, 666, 666, 666, 667, 
69, 667, 667, 668, 669, 
70, 669, 668, 668, 671, 
71, 672, 669, 669, 671, 
72, 672, 672, 672, 672, 
73, 673, 673, 672, 673, 
74, 674, 676, 675, 675, 
75, 676, 676, 675, 676, 
